fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
41	83	0.494	12	22	0.545	18	26	0.692	8	36	44	19	8	3	15	26	112	19800	 29-15 
35	79	0.443	11	29	0.379	25	32	0.781	11	37	48	20	7	3	15	22	106	19800	 30-15 
37	85	0.435	8	20	0.4	21	29	0.724	15	35	50	21	7	11	10	19	103	19800	 31-15 
36	78	0.462	4	14	0.286	35	47	0.745	13	32	45	12	9	3	13	20	111	19800	 32-15 
29	78	0.372	8	25	0.32	27	39	0.692	9	26	35	13	13	6	12	17	93	10007	 32-16 
35	74	0.473	9	27	0.333	25	32	0.781	8	27	35	15	9	3	12	22	104	15897	 33-16 
40	85	0.471	12	19	0.632	18	25	0.72	12	33	45	23	7	6	14	18	110	19393	 34-16 
39	70	0.557	11	20	0.55	14	17	0.824	2	34	36	22	11	2	15	22	103	14103	 35-16 
39	86	0.453	10	31	0.323	24	32	0.75	11	29	40	19	3	10	6	34	112	11171	 35-17 
38	88	0.432	5	18	0.278	25	34	0.735	11	34	45	22	7	7	8	19	106	21849	 35-18 
33	81	0.407	7	28	0.25	25	31	0.806	9	38	47	12	4	2	12	22	98	19800	 36-18 
46	87	0.529	11	25	0.44	19	25	0.76	13	34	47	26	7	6	6	19	122	19812	 37-18 
41	85	0.482	10	26	0.385	22	26	0.846	13	26	39	21	7	7	12	22	114	19800	 38-18 
37	73	0.507	6	17	0.353	19	26	0.731	5	29	34	18	6	0	11	23	99	19800	 39-18 
39	80	0.488	10	21	0.476	13	18	0.722	8	24	32	21	5	1	5	24	101	17201	 39-19 
40	80	0.5	6	22	0.273	18	21	0.857	10	35	45	12	7	5	9	18	104	19800	 40-19 
34	67	0.507	6	12	0.5	43	54	0.796	9	29	38	12	5	4	13	30	117	19800	 41-19 
37	77	0.481	12	33	0.364	21	27	0.778	7	35	42	27	8	6	15	24	107	19800	 41-20 
37	78	0.474	10	23	0.435	20	25	0.8	12	28	40	24	9	7	16	15	104	19800	 42-20 
38	82	0.463	7	24	0.292	21	29	0.724	11	37	48	16	6	3	13	24	104	19800	 43-20 
37	84	0.44	6	18	0.333	32	38	0.842	7	35	42	17	10	7	13	23	112	19800	 44-20 
37	83	0.446	6	20	0.3	27	31	0.871	10	32	42	12	5	9	5	18	107	19800	 44-21 
39	83	0.47	14	30	0.467	15	17	0.882	13	35	48	27	4	8	9	23	107	13522	 45-21 
32	88	0.364	7	22	0.318	30	38	0.789	15	42	57	11	5	5	14	21	101	15104	 46-21 
37	77	0.481	13	28	0.464	18	25	0.72	7	33	40	18	10	8	12	19	105	19800	 47-21 
35	81	0.432	6	20	0.3	29	45	0.644	14	31	45	18	8	7	10	18	105	19800	 48-21 
31	89	0.348	6	22	0.273	11	20	0.55	15	37	52	13	3	7	11	15	79	18624	 48-22 
39	94	0.415	13	31	0.419	18	26	0.692	15	30	45	23	9	5	10	24	109	18230	 48-23 
39	73	0.534	12	29	0.414	25	28	0.893	7	41	48	24	6	7	13	18	115	17009	 49-23 
38	93	0.409	8	24	0.333	16	23	0.696	12	28	40	19	4	7	9	21	100	19800	 49-24 
36	80	0.45	11	23	0.478	22	28	0.786	8	36	44	26	14	4	11	19	105	19800	 50-24 
30	71	0.423	12	28	0.429	27	29	0.931	11	30	41	16	8	12	18	19	99	17077	 51-24 
40	80	0.5	6	18	0.333	9	10	0.9	6	26	32	18	8	3	13	21	95	18418	 51-25 
34	78	0.436	6	23	0.261	22	31	0.71	7	40	47	19	6	8	11	16	96	19800	 52-25 
32	84	0.381	8	21	0.381	15	20	0.75	8	38	46	16	10	4	11	16	87	17864	 52-26 
37	68	0.544	10	22	0.455	27	38	0.711	5	31	36	21	4	5	16	19	111	19800	 53-26 
37	78	0.474	7	20	0.35	12	19	0.632	7	31	38	19	4	6	6	19	93	19812	 54-26 
48	95	0.505	10	25	0.4	16	19	0.842	16	36	52	25	11	5	13	20	122	19800	 55-26 
41	93	0.441	13	37	0.351	8	15	0.533	16	41	57	24	5	10	9	12	103	16517	 56-26 
