fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
42	84	0.5	11	28	0.393	21	32	0.656	12	31	43	29	13	5	13	18	116	18306	 31-24 
47	90	0.522	16	41	0.39	15	20	0.75	9	43	52	29	7	3	11	17	125	18306	 32-24 
41	87	0.471	10	26	0.385	16	21	0.762	7	42	49	23	3	4	16	21	108	19596	 32-25 
52	105	0.495	18	40	0.45	25	31	0.806	15	46	61	33	8	10	24	25	147	18203	 32-26 
41	85	0.482	14	38	0.368	29	33	0.879	8	45	53	28	2	9	7	21	125	18306	 33-26 
38	92	0.413	11	34	0.324	24	32	0.75	14	42	56	22	9	12	16	23	111	18306	 34-26 
37	84	0.44	16	43	0.372	21	33	0.636	10	34	44	25	6	6	11	22	111	19520	 35-26 
44	96	0.458	12	29	0.414	15	26	0.577	16	37	53	22	13	7	13	23	115	18306	 36-26 
43	92	0.467	14	38	0.368	12	14	0.857	13	34	47	35	3	6	18	17	112	18306	 36-27 
46	88	0.523	8	30	0.267	14	22	0.636	9	36	45	31	9	8	20	20	114	14681	 37-27 
35	82	0.427	18	48	0.375	16	24	0.667	10	31	41	21	8	10	12	20	104	15407	 37-28 
32	88	0.364	13	43	0.302	12	17	0.706	11	37	48	22	12	6	13	25	89	18306	 37-29 
42	90	0.467	12	33	0.364	18	25	0.72	12	40	52	30	8	4	12	22	114	18055	 38-29 
44	89	0.494	13	38	0.342	19	27	0.704	13	36	49	30	7	8	11	20	120	18306	 39-29 
39	91	0.429	13	36	0.361	23	31	0.742	15	50	65	24	3	7	15	21	114	18306	 40-29 
49	91	0.538	14	37	0.378	4	6	0.667	7	34	41	35	10	8	17	21	116	15637	 41-29 
48	85	0.565	20	42	0.476	21	25	0.84	7	33	40	38	7	3	10	18	137	18530	 42-29 
43	94	0.457	10	32	0.313	18	26	0.692	14	35	49	25	12	3	15	24	114	15569	 42-30 
46	95	0.484	11	32	0.344	11	15	0.733	12	46	58	27	7	8	11	17	114	20506	 43-30 
48	86	0.558	10	21	0.476	19	23	0.826	10	33	43	31	11	4	14	23	125	18306	 44-30 
41	83	0.494	10	32	0.313	23	36	0.639	8	46	54	33	4	5	11	18	115	18306	 45-30 
48	87	0.552	14	32	0.438	18	18	1	8	36	44	26	7	7	18	22	128	18306	 46-30 
38	79	0.481	15	35	0.429	20	26	0.769	5	42	47	30	7	3	17	25	111	18306	 47-30 
44	77	0.571	16	32	0.5	14	18	0.778	7	38	45	30	2	9	20	16	118	15797	 48-30 
44	85	0.518	15	33	0.455	16	25	0.64	7	39	46	30	9	6	16	26	119	18306	 49-30 
38	84	0.452	13	42	0.31	20	28	0.714	10	25	35	25	11	4	11	17	109	18997	 49-31 
41	78	0.526	10	27	0.37	26	34	0.765	9	39	48	24	5	5	15	21	118	18306	 50-31 
47	106	0.443	14	35	0.4	29	33	0.879	17	40	57	31	8	11	17	24	137	17655	 50-32 
